Date,Close
18/11/2015,117.29
19/11/2015,118.78
20/11/2015,119.3
23/11/2015,117.75
24/11/2015,118.88
25/11/2015,118.03
27/11/2015,117.81
30/11/2015,118.3
1/12/15,117.34
2/12/15,116.28
3/12/15,115.2
4/12/15,119.03
7/12/15,118.28
8/12/15,118.23
9/12/15,115.62
10/12/15,116.17
11/12/15,113.18
14/12/2015,112.48
15/12/2015,110.49
16/12/2015,111.34
17/12/2015,108.98
18/12/2015,106.03
21/12/2015,107.33
22/12/2015,107.23
23/12/2015,108.61
24/12/2015,108.03
28/12/2015,106.82
29/12/2015,108.74
30/12/2015,107.32
31/12/2015,105.26
4/1/16,105.35
5/1/16,102.71
6/1/16,100.7
7/1/16,96.45
8/1/16,96.96
11/1/16,98.53
12/1/16,99.96
13/01/2016,97.39
14/01/2016,99.52
15/01/2016,97.13
19/01/2016,96.66
20/01/2016,96.79
21/01/2016,96.3
22/01/2016,101.42
25/01/2016,99.44
26/01/2016,99.99
27/01/2016,93.42
28/01/2016,94.09
29/01/2016,97.34
1/2/16,96.43
2/2/16,94.48
3/2/16,96.35
4/2/16,96.6
5/2/16,94.02
8/2/16,95.01
9/2/16,94.99
10/2/16,94.27
11/2/16,93.7
12/2/16,93.99
16/02/2016,96.64
17/02/2016,98.12
18/02/2016,96.26
19/02/2016,96.04
22/02/2016,96.88
23/02/2016,94.69
24/02/2016,96.1
25/02/2016,96.76
26/02/2016,96.91
29/02/2016,96.69
1/3/16,100.53
2/3/16,100.75
3/3/16,101.5
4/3/16,103.01
7/3/16,101.87
8/3/16,101.03
9/3/16,101.12
10/3/16,101.17
11/3/16,102.26
14/03/2016,102.52
15/03/2016,104.58
16/03/2016,105.97
17/03/2016,105.8
18/03/2016,105.92
21/03/2016,105.91
22/03/2016,106.72
23/03/2016,106.13
24/03/2016,105.67
28/03/2016,105.19
29/03/2016,107.68
30/03/2016,109.56
31/03/2016,108.99
1/4/16,109.99
4/4/16,111.12
5/4/16,109.81
6/4/16,110.96
7/4/16,108.54
8/4/16,108.66
11/4/16,109.02
12/4/16,110.44
13/04/2016,112.04
14/04/2016,112.1
15/04/2016,109.85
18/04/2016,107.48
19/04/2016,106.91
20/04/2016,107.13
21/04/2016,105.97
22/04/2016,105.68
25/04/2016,105.08
26/04/2016,104.35
27/04/2016,97.82
28/04/2016,94.83
29/04/2016,93.74
2/5/16,93.64
3/5/16,95.18
4/5/16,94.19
5/5/16,93.24
6/5/16,92.72
9/5/16,92.79
10/5/16,93.42
11/5/16,92.51
12/5/16,90.34
13/05/2016,90.52
16/05/2016,93.88
17/05/2016,93.49
18/05/2016,94.56
19/05/2016,94.2
20/05/2016,95.22
23/05/2016,96.43
24/05/2016,97.9
25/05/2016,99.62
26/05/2016,100.41
27/05/2016,100.35
31/05/2016,99.86
1/6/16,98.46
2/6/16,97.72
3/6/16,97.92
6/6/16,98.63
7/6/16,99.03
8/6/16,98.94
9/6/16,99.65
10/6/16,98.83
13/06/2016,97.34
14/06/2016,97.46
15/06/2016,97.14
16/06/2016,97.55
17/06/2016,95.33
20/06/2016,95.1
21/06/2016,95.91
22/06/2016,95.55
23/06/2016,96.1
24/06/2016,93.4
27/06/2016,92.04
28/06/2016,93.59
29/06/2016,94.4
30/06/2016,95.6
1/7/16,95.89
5/7/16,94.99
6/7/16,95.53
7/7/16,95.94
8/7/16,96.68
11/7/16,96.98
12/7/16,97.42
13/07/2016,96.87
14/07/2016,98.79
15/07/2016,98.78
18/07/2016,99.83
19/07/2016,99.87
20/07/2016,99.96
21/07/2016,99.43
22/07/2016,98.66
25/07/2016,97.34
26/07/2016,96.67
27/07/2016,102.95
28/07/2016,104.34
29/07/2016,104.21
1/8/16,106.05
2/8/16,104.48
3/8/16,105.79
4/8/16,105.87
5/8/16,107.48
8/8/16,108.37
9/8/16,108.81
10/8/16,108
11/8/16,107.93
12/8/16,108.18
15/08/2016,109.48
16/08/2016,109.38
17/08/2016,109.22
18/08/2016,109.08
19/08/2016,109.36
22/08/2016,108.51
23/08/2016,108.85
24/08/2016,108.03
25/08/2016,107.57
26/08/2016,106.94
29/08/2016,106.82
30/08/2016,106
31/08/2016,106.1
1/9/16,106.73
2/9/16,107.73
6/9/16,107.7
7/9/16,108.36
8/9/16,105.52
9/9/16,103.13
12/9/16,105.44
13/09/2016,107.95
14/09/2016,111.77
15/09/2016,115.57
16/09/2016,114.92
19/09/2016,113.58
20/09/2016,113.57
21/09/2016,113.55
22/09/2016,114.62
23/09/2016,112.71
26/09/2016,112.88
27/09/2016,113.09
28/09/2016,113.95
29/09/2016,112.18
30/09/2016,113.05
3/10/16,112.52
4/10/16,113
5/10/16,113.05
6/10/16,113.89
7/10/16,114.06
10/10/16,116.05
11/10/16,116.3
12/10/16,117.34
13/10/2016,116.98
14/10/2016,117.63
17/10/2016,117.55
18/10/2016,117.47
19/10/2016,117.12
20/10/2016,117.06
21/10/2016,116.6
24/10/2016,117.65
25/10/2016,118.25
26/10/2016,115.59
27/10/2016,114.48
28/10/2016,113.72
31/10/2016,113.54
1/11/16,111.49
2/11/16,111.59
3/11/16,109.83
4/11/16,108.84
7/11/16,110.41
8/11/16,111.06
9/11/16,110.88
10/11/16,107.79
11/11/16,108.43
14/11/2016,105.71
15/11/2016,107.11
16/11/2016,109.99
17/11/2016,109.95
18/11/2016,110.06
21/11/2016,111.73
22/11/2016,111.8
23/11/2016,111.23
25/11/2016,111.79
28/11/2016,111.57
29/11/2016,111.46
30/11/2016,110.52
1/12/16,109.49
2/12/16,109.9
5/12/16,109.11
6/12/16,109.95
7/12/16,111.03
8/12/16,112.12
9/12/16,113.95
12/12/16,113.3
13/12/2016,115.19
14/12/2016,115.19
15/12/2016,115.82
16/12/2016,115.97
19/12/2016,116.64
20/12/2016,116.95
21/12/2016,117.06
22/12/2016,116.29
23/12/2016,116.52
27/12/2016,117.26
28/12/2016,116.76
29/12/2016,116.73
30/12/2016,115.82
3/1/17,116.15
4/1/17,116.02
5/1/17,116.61
6/1/17,117.91
9/1/17,118.99
10/1/17,119.11
11/1/17,119.75
12/1/17,119.25
13/01/2017,119.04
17/01/2017,120
18/01/2017,119.99
19/01/2017,119.78
20/01/2017,120
23/01/2017,120.08
24/01/2017,119.97
25/01/2017,121.88
26/01/2017,121.94
27/01/2017,121.95
30/01/2017,121.63
31/01/2017,121.35
1/2/17,128.75
2/2/17,128.53
3/2/17,129.08
6/2/17,130.29
7/2/17,131.53
8/2/17,132.04
9/2/17,132.42
10/2/17,132.12
13/02/2017,133.29
14/02/2017,135.02
15/02/2017,135.51
16/02/2017,135.35
17/02/2017,135.72
21/02/2017,136.7
22/02/2017,137.11
23/02/2017,136.53
24/02/2017,136.66
27/02/2017,136.93
28/02/2017,136.99
1/3/17,139.79
2/3/17,138.96
3/3/17,139.78
6/3/17,139.34
7/3/17,139.52
8/3/17,139
9/3/17,138.68
10/3/17,139.14
13/03/2017,139.2
14/03/2017,138.99
15/03/2017,140.46
16/03/2017,140.69
17/03/2017,139.99
20/03/2017,141.46
21/03/2017,139.84
22/03/2017,141.42
23/03/2017,140.92
24/03/2017,140.64
27/03/2017,140.88
28/03/2017,143.8
29/03/2017,144.12
30/03/2017,143.93
31/03/2017,143.66
3/4/17,143.7
4/4/17,144.77
5/4/17,144.02
6/4/17,143.66
7/4/17,143.34
10/4/17,143.17
11/4/17,141.63
12/4/17,141.8
13/04/2017,141.05
17/04/2017,141.83
18/04/2017,141.2
19/04/2017,140.68
20/04/2017,142.44
21/04/2017,142.27
24/04/2017,143.64
25/04/2017,144.53
26/04/2017,143.68
27/04/2017,143.79
28/04/2017,143.65
1/5/17,146.58
2/5/17,147.51
3/5/17,147.06
4/5/17,146.53
5/5/17,148.96
8/5/17,153.01
9/5/17,153.99
10/5/17,153.26
11/5/17,153.95
12/5/17,156.1
15/05/2017,155.7
16/05/2017,155.47
17/05/2017,150.25
18/05/2017,152.54
19/05/2017,153.06
22/05/2017,153.99
23/05/2017,153.8
24/05/2017,153.34
25/05/2017,153.87
26/05/2017,153.61
30/05/2017,153.67
31/05/2017,152.76
1/6/17,153.18
2/6/17,155.45
5/6/17,153.93
6/6/17,154.45
7/6/17,155.37
8/6/17,154.99
9/6/17,148.98
12/6/17,145.42
13/06/2017,146.59
14/06/2017,145.16
15/06/2017,144.29
16/06/2017,142.27
19/06/2017,146.34
20/06/2017,145.01
21/06/2017,145.87
22/06/2017,145.63
23/06/2017,146.28
26/06/2017,145.82
27/06/2017,143.73
28/06/2017,145.83
29/06/2017,143.68
30/06/2017,144.02
3/7/17,143.5
5/7/17,144.09
6/7/17,142.73
7/7/17,144.18
10/7/17,145.06
11/7/17,145.53
12/7/17,145.74
13/07/2017,147.77
14/07/2017,149.04
17/07/2017,149.56
18/07/2017,150.08
19/07/2017,151.02
20/07/2017,150.34
21/07/2017,150.27
24/07/2017,152.09
25/07/2017,152.74
26/07/2017,153.46
27/07/2017,150.56
28/07/2017,149.5
31/07/2017,148.73
1/8/17,150.05
2/8/17,157.14
3/8/17,155.57
4/8/17,156.39
7/8/17,158.81
8/8/17,160.08
9/8/17,161.06
10/8/17,155.32
11/8/17,157.48
14/08/2017,159.85
15/08/2017,161.6
16/08/2017,160.95
17/08/2017,157.86
18/08/2017,157.5
21/08/2017,157.21
22/08/2017,159.78
23/08/2017,159.98
24/08/2017,159.27
25/08/2017,159.86
28/08/2017,161.47
29/08/2017,162.91
30/08/2017,163.35
31/08/2017,164
1/9/17,164.05
5/9/17,162.08
6/9/17,161.91
7/9/17,161.26
8/9/17,158.63
11/9/17,161.5
12/9/17,160.86
13/09/2017,159.65
14/09/2017,158.28
15/09/2017,159.88
18/09/2017,158.67
19/09/2017,158.73
20/09/2017,156.07
21/09/2017,153.39
22/09/2017,151.89
25/09/2017,150.55
26/09/2017,153.14
27/09/2017,154.23
28/09/2017,153.28
29/09/2017,154.12
2/10/17,153.81
3/10/17,154.48
4/10/17,153.48
5/10/17,155.39
6/10/17,155.3
9/10/17,155.84
10/10/17,155.9
11/10/17,156.55
12/10/17,156
13/10/2017,156.99
16/10/2017,159.88
17/10/2017,160.47
18/10/2017,159.76
19/10/2017,155.98
20/10/2017,156.25
23/10/2017,156.17
24/10/2017,157.1
25/10/2017,156.41
26/10/2017,157.41
27/10/2017,163.05
30/10/2017,166.72
31/10/2017,169.04
1/11/17,166.89
2/11/17,168.11
3/11/17,172.5
6/11/17,174.25
7/11/17,174.81
8/11/17,176.24
9/11/17,175.88
10/11/17,174.67
13/11/2017,173.97
14/11/2017,171.34
15/11/2017,169.08
16/11/2017,171.1
17/11/2017,170.15
20/11/2017,169.98
21/11/2017,173.14
22/11/2017,174.96
24/11/2017,174.97
27/11/2017,174.09
28/11/2017,173.07
29/11/2017,169.48
30/11/2017,171.85
1/12/17,171.05
4/12/17,169.8
5/12/17,169.64
6/12/17,169.01
7/12/17,169.32
8/12/17,169.37
11/12/17,172.67
12/12/17,171.7
13/12/2017,172.27
14/12/2017,172.22
15/12/2017,173.97
18/12/2017,176.42
19/12/2017,174.54
20/12/2017,174.35
21/12/2017,175.01
22/12/2017,175.01
26/12/2017,170.57
27/12/2017,170.6
28/12/2017,171.08
29/12/2017,169.23
2/1/18,172.26
3/1/18,172.23
4/1/18,173.03
5/1/18,175
8/1/18,174.35
9/1/18,174.33
10/1/18,174.29
11/1/18,175.28
12/1/18,177.09
16/01/2018,176.19
17/01/2018,179.1
18/01/2018,179.26
19/01/2018,178.46
22/01/2018,177
23/01/2018,177.04
24/01/2018,174.22
25/01/2018,171.11
26/01/2018,171.51
29/01/2018,167.96
30/01/2018,166.97
31/01/2018,167.43
1/2/18,167.78
2/2/18,160.5
5/2/18,156.49
6/2/18,163.03
7/2/18,159.54
8/2/18,155.15
9/2/18,156.41
12/2/18,162.71
13/02/2018,164.34
14/02/2018,167.37
15/02/2018,172.99
16/02/2018,172.43
20/02/2018,171.85
21/02/2018,171.07
22/02/2018,172.5
23/02/2018,175.5
26/02/2018,178.97
27/02/2018,178.39
28/02/2018,178.12
1/3/18,175
2/3/18,176.21
5/3/18,176.82
6/3/18,176.67
7/3/18,175.03
8/3/18,176.94
9/3/18,179.98
12/3/18,181.72
13/03/2018,179.97
14/03/2018,178.44
15/03/2018,178.65
16/03/2018,178.02
19/03/2018,175.3
20/03/2018,175.24
21/03/2018,171.27
22/03/2018,168.85
23/03/2018,164.94
26/03/2018,172.77
27/03/2018,168.34
28/03/2018,166.48
29/03/2018,167.78
2/4/18,166.68
3/4/18,168.39
4/4/18,171.61
5/4/18,172.8
6/4/18,168.38
9/4/18,170.05
10/4/18,173.25
11/4/18,172.44
12/4/18,174.14
13/04/2018,174.73
16/04/2018,175.82
17/04/2018,178.24
18/04/2018,177.84
19/04/2018,172.8
20/04/2018,165.72
23/04/2018,165.24
24/04/2018,162.94
25/04/2018,163.65
26/04/2018,164.22
27/04/2018,162.32
30/04/2018,165.26
1/5/18,169.1
2/5/18,176.57
3/5/18,176.89
4/5/18,183.83
7/5/18,185.16
8/5/18,186.05
9/5/18,187.36
10/5/18,190.04
11/5/18,188.59
14/05/2018,188.15
15/05/2018,186.44
16/05/2018,188.18
17/05/2018,186.99
18/05/2018,186.31
21/05/2018,187.63
22/05/2018,187.16
23/05/2018,188.36
24/05/2018,188.15
25/05/2018,188.58
29/05/2018,187.9
30/05/2018,187.5
31/05/2018,186.87
1/6/18,190.24
4/6/18,191.83
5/6/18,193.31
6/6/18,193.98
7/6/18,193.46
8/6/18,191.7
11/6/18,191.23
12/6/18,192.28
13/06/2018,190.7
14/06/2018,190.8
15/06/2018,188.84
18/06/2018,188.74
19/06/2018,185.69
20/06/2018,186.5
21/06/2018,185.46
22/06/2018,184.92
25/06/2018,182.17
26/06/2018,184.43
27/06/2018,184.16
28/06/2018,185.5
29/06/2018,185.11
2/7/18,187.18
3/7/18,183.92
5/7/18,185.4
6/7/18,187.97
9/7/18,190.58
10/7/18,190.35
11/7/18,187.88
12/7/18,191.03
13/07/2018,191.33
16/07/2018,190.91
17/07/2018,191.45
18/07/2018,190.4
19/07/2018,191.88
20/07/2018,191.44
23/07/2018,191.44
24/07/2018,193
25/07/2018,194.82
26/07/2018,194.21
27/07/2018,190.98
30/07/2018,189.91
31/07/2018,190.29
1/8/18,201.5
2/8/18,207.39
3/8/18,207.99
6/8/18,209.07
7/8/18,207.11
8/8/18,207.25
9/8/18,208.88
10/8/18,207.53
13/08/2018,208.87
14/08/2018,209.75
15/08/2018,210.24
16/08/2018,213.32
17/08/2018,217.58
20/08/2018,215.46
21/08/2018,215.04
22/08/2018,215.05
23/08/2018,215.49
24/08/2018,216.16
27/08/2018,217.94
28/08/2018,219.7
29/08/2018,222.98
30/08/2018,225.03
31/08/2018,227.63
4/9/18,228.36
5/9/18,226.87
6/9/18,223.1
7/9/18,221.3
10/9/18,218.33
11/9/18,223.85
12/9/18,221.07
13/09/2018,226.41
14/09/2018,223.84
17/09/2018,217.88
18/09/2018,218.24
19/09/2018,218.37
20/09/2018,220.03
21/09/2018,217.66
24/09/2018,220.79
25/09/2018,222.19
26/09/2018,220.42
27/09/2018,224.95
28/09/2018,225.74
1/10/18,227.26
2/10/18,229.28
3/10/18,232.07
4/10/18,227.99
5/10/18,224.29
8/10/18,223.77
9/10/18,226.87
10/10/18,216.36
11/10/18,214.45
12/10/18,222.11
15/10/2018,217.36
16/10/2018,222.15
17/10/2018,221.19
18/10/2018,216.02
19/10/2018,219.31
22/10/2018,220.65
23/10/2018,222.73
24/10/2018,215.09
25/10/2018,219.8
26/10/2018,216.3
29/10/2018,212.24
30/10/2018,213.3
31/10/2018,218.86
1/11/18,222.22
2/11/18,207.48
5/11/18,201.59
6/11/18,203.77
7/11/18,209.95
8/11/18,208.49
9/11/18,204.47
12/11/18,194.17
13/11/2018,192.23
14/11/2018,186.8
15/11/2018,191.41
16/11/2018,193.53
19/11/2018,185.86
20/11/2018,176.98
21/11/2018,176.78
23/11/2018,172.29
26/11/2018,174.62
27/11/2018,174.24
28/11/2018,180.94
29/11/2018,179.55
30/11/2018,178.58
3/12/18,184.82
4/12/18,176.69
6/12/18,174.72
7/12/18,168.49
10/12/18,169.6
11/12/18,168.63
12/12/18,169.1
13/12/2018,170.95
14/12/2018,165.48
17/12/2018,163.94
18/12/2018,166.07
19/12/2018,160.89
20/12/2018,156.83
21/12/2018,150.73
24/12/2018,146.83
26/12/2018,157.17
27/12/2018,156.15
28/12/2018,156.23
31/12/2018,157.74
2/1/19,157.92
3/1/19,142.19
4/1/19,148.26
7/1/19,147.93
8/1/19,150.75
9/1/19,153.31
10/1/19,153.8
11/1/19,152.29
14/01/2019,150
15/01/2019,153.07
16/01/2019,154.94
17/01/2019,155.86
18/01/2019,156.82
22/01/2019,153.3
23/01/2019,153.92
24/01/2019,152.7
25/01/2019,157.76
28/01/2019,156.3
29/01/2019,154.68
30/01/2019,165.25
31/01/2019,166.44
1/2/19,166.52
4/2/19,171.25
5/2/19,174.18
6/2/19,174.24
7/2/19,170.94
8/2/19,170.41
11/2/19,169.43
12/2/19,170.89
13/02/2019,170.18
14/02/2019,170.8
15/02/2019,170.42
19/02/2019,170.93
20/02/2019,172.03
21/02/2019,171.06
22/02/2019,172.97
25/02/2019,174.23
26/02/2019,174.33
27/02/2019,174.87
28/02/2019,173.15
1/3/19,174.97
4/3/19,175.85
5/3/19,175.53
6/3/19,174.52
7/3/19,172.5
8/3/19,172.91
11/3/19,178.9
12/3/19,180.91
13/03/2019,181.71
14/03/2019,183.73
15/03/2019,186.12
18/03/2019,188.02
19/03/2019,186.53
20/03/2019,188.16
21/03/2019,195.09
22/03/2019,191.05
25/03/2019,188.74
26/03/2019,186.79
27/03/2019,188.47
28/03/2019,188.72
29/03/2019,189.95
1/4/19,191.24
2/4/19,194.02
3/4/19,195.35
4/4/19,195.69
5/4/19,197
8/4/19,200.1
9/4/19,199.5
10/4/19,200.62
11/4/19,198.95
12/4/19,198.87
15/04/2019,199.23
16/04/2019,199.25
17/04/2019,203.13
18/04/2019,203.86
22/04/2019,204.53
